day,population,treatment,indiv,flask,species,bbch.t,percent.t,count.t,bbch.l,percent.l,bbch2.l,percent2.l,bbch3.l,percent3.l,bud.count,flowering,bbch4.l,percent4.l,
16,mp,LLL,tml,2,spibet,0,,1,0,100,,,,,,,,,
16,mp,LLL,4,2,vibedu,3,,1,3,100,,,,,7,,,,
16,sm,LLL,11,2,acegla,1,,1,1,50,0,50,,,4,,,,
16,sm,LLL,12,2,popbal,0,,1,0,100,,,,,,,,,
16,sm,LLL, cl,2,rubpar,0,,1,0,100,,,,,,,,,
16,sm,LLL, b7,2,spipyr,1,,3,1,10,0,90,,,33,,,,
16,mp,LLL,2,3,alnvir,1,50,2,0,100,,,,,5,,,,
16,mp,LLL,tml,3,rubpar,0,,1,0,100,,,,,,,,,
16,mp,LLL,10,3,samrac,3,,2,3,100,,,,,,,,,
16,mp,LLL,11,3,shecan,1,,5,1,30,0,70,,,,,,,
16,sm,LLL,4,3,alninc,1,,1,1,100-,,,,,8,,,,
16,sm,LLL,9,3,menfer,1,70,11,0,100,,,,,,,,,
16,sm,LLL, w/10,3,rubpar,0,,1,0,100,,,,,,,,,
16,mp,LLL,2,4,menfer,,,,,,,,,,,,,,
16,mp,LLL,7,4,menfer,,,,,,,,,,,,,,
16,mp,LLL,8,4,menfer,,,,,,,,,,,,,,
16,mp,LLL,8,4,sorsco,,,,,,,,,,,,,,
16,sm,LLL,8,4,popbal,0,,1,0,100,,,,,,,,,
16,sm,LLL, bC,4,popre,1,70,9,1,10,0,90,,,7,,,,
16,sm,LLL,11,4,shecan,1,,2,1,100,,,,,,,,,
16,sm,LLL, ,4,symalb,,,,0,100,,,,,,,,,
16,mp,LLL,2,5,alnvir,,,,,,,,,,,,,,
16,mp,LLL,Atml,5,loninv,,,,,,,,,,,,,,
16,mp,LLL,tml,5,spibet,,,,,,,,,,,,,,
16,mp,LLL,tml,5,vacmem,,,,,,,,,,,,,,
16,sm,LLL,1,5,alninc,,,,,,,,,,,,,,
16,sm,LLL,10,5,bepap,,,,,,,,,,,,,,
16,sm,LLL,20,5,popbal,,,,,,,,,,,,,,
16,sm,LLL,8,5,sorsco,,,,,,,,,,,,,,
16,mp,LLL,2,6,amealn,,,,,,,,,,,,,,
16,mp,LLL,4,6,riblac,,,,,,,,,,,,,,
16,mp,LLL,4,6,shecan,,,,,,,,,,,,,,
16,mp,LLL,LL,6,vacmem,,,,,,,,,,,,,,
16,sm,LLL,19,6,alnvir,,,,,,,,,,,,,,
16,sm,LLL,8,6,corsto,,,,,,,,,,,,,,
16,sm,LLL,5,6,loninv,,,,,,,,,,,,,,
16,sm,LLL,3,6,symalb,,,,,,,,,,,,,,
16,mp,LLL,9,7,corsto,3,,1,7,10,1,60,0,30,,,,,
16,mp,LLL,2,7,popbal,0,,1,0,100,,,,,,,,,
16,mp,LLL,11,7,rhoalb,1,60,5,0,100,,,,6,,,,,
16,mp,LLL,wjt,7,vacmem,1,,,1,25,0,75,,,,,,,
16,sm,LLL,7,7,amealn,,,,,,,,,,,,,,
16,sm,LLL,6,7,amealn,,,,,,,,,,,,,,
16,sm,LLL,9,7,loninv,,,,,,,,,,,,,,
16,sm,LLL,10,7,shecan,,,,,,,,,,,,,,
16,sm,LLL, cl,7,symalb,,,,,,,,,,,,,,
16,mp,LLL,9,8,corsto,,,,,,,,,,,,,,
16,mp,LLL,8,8,loninv,,,,,,,,,,,,,,
16,mp,LLL,9,8,sorsco,,,,,,,,,,,,,,
16,mp,LLL,eg,8,spipyr,,,,,,,,,,,,,,
16,sm,LLL,11,8,acegla,,,,,,,,,,,,,,
16,sm,LLL,4,8,corsto,,,,,,,,,,,,,,
16,sm,LLL, b3,8,spipyr,,,,,,,,,,,,,,
16,sm,LLL, oc21,8,vacmem,,,,,,,,,,,,,,
16,mp,LLL,5,9,alninc,3,,3,1,60,0,40,,,9,,,,
16,mp,LLL,11,9,rhoalb,0,,1,0,100,,,,,9,,,,
16,mp,LLL,,9,riblac,3,,4,1,100,,,,,,,,,
16,mp,LLL,eg,9,spipyr,3,,1,3,100,,,,,,,,,
16,sm,LLL,NA,9,amealn,3,100,1,3,65,1,10,0,25,9,NA,NA,NA,
16,sm,LLL,NA,9,menfer,1,50,20,0,100,NA,NA,NA,NA,NA,NA,NA,NA,
16,sm,LLL,NA,9,sorsco,0,100,3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,
16,sm,LLL,NA,9,vibedu,5,40,5,7,75,3,25,NA,NA,12,NA,3,60,
16,mp,LLL,6,10,popbal,0,,1,0,100,,,,,,,,,
16,mp,LLL,3,10,rhoalb,1,20,8,0,100,,,,,,,0,80,
16,mp,LLL,4,10,shecan,1,,4,1,100,,,,,,,,,
16,mp,LLL,wjt,10,spipyr,,,,,,,,,,,,,,
16,sm,LLL,4,10,alninc,,,,,,,,,,,,,,
16,sm,LLL,11,10,loninv,,,,,,,,,,,,,,
16,sm,LLL,10,10,riblac,,,,,,,,,,,,,,
16,sm,LLL,,10,shecan,,,,,,,,,,,,,,
16,sm,LLL,9,10,symalb,,,,,,,,,,,,,,
16,mp,LLL,9,11,corsto,7,,1,3,40,1,10,0,50,,,,,
16,mp,LLL,,11,loninv,3,,2,1,0.428571429,,,,,,,,,
16,mp,LLL,,11,rhoalb,1,,2,1,40,0,65,,,7,,,,
16,mp,LLL,,11,rubpar,0,,1,0,100,,,,,,,,,
16,sm,LLL,2,11,poptre,1,100,1,0,100,NA,NA,NA,NA,3,NA,NA,NA,
16,sm,LLL,B,11,poptre,0,100,6,0,100,NA,NA,NA,NA,10,NA,NA,NA,
16,sm,LLL,NA,11,vacmem,3,60,NA,1,50,0,50,NA,NA,NA,NA,1,40,
16,sm,LLL,NA,11,vibedu,3,100,1,7,60,3,40,NA,NA,5,NA,NA,NA,
16,mp,LLL,7,12,acegla,3,10,12,3,35,1,65,,,24,,1,90,
16,mp,LLL,4,12,loninv,3,,1,3,20,1,80,,,,,,,
16,mp,LLL,tml,12,rubpar,0,,1,0,100,,,,,,,,,
16,mp,LLL,11,12,samrac,1,,2,1,50,0,50,,,,,,,
16,sm,LLL, A,12,amealn,3,,2,3,70,1,10,0,20,,,,,
16,sm,LLL, c,12,corsto,3,,1,1,100,,,,,6,,,,
16,sm,LLL,,12,sorsco,0,,1,0,100,,,,,,,,,
16,sm,LLL,,12,sorsco,1,,1,1,100,,,,,,,,,
16,mp,LLL,,13,amealn,,,,,,,,,,,,,,
16,mp,LLL,,13,rubpar,,,,,,,,,,,,,,
16,mp,LLL,,13,sorsco,,,,,,,,,,,,,,
16,mp,LLL,,13,spipyr,,,,,,,,,,,,,,
16,sm,LLL,8,13,popbal,,,,,,,,,,,,,,
16,sm,LLL,8,13,popbal,,,,,,,,,,,,,,
16,sm,LLL, oc21,13,vacmem,,,,,,,,,,,,,,
16,sm,LLL, oc21,13,vacmem,,,,,,,,,,,,,,
16,mp,LLL,ALL,14,alninc,3,,5,1,50,0,50,,,6,,,,
16,mp,LLL,5,14,alninc,3,,1,3,10,1,75,0,15,,,,,
16,mp,LLL,8,14,popbal,0,,5,0,100,,,,,,,,,
16,mp,LLL,eg,14,symalb,,,,1,20,0,80,,,,,,,
16,sm,LLL,3,14,riblac,,,,,,,,,,,,,,
16,sm,LLL,3,14,riblac,,,,,,,,,,,,,,
16,sm,LLL, A,14,shecan,,,,,,,,,,,,,,
16,sm,LLL,,14,spipyr,,,,,,,,,,,,,,
16,mp,LLL,2,15,alnvir,1,,1,1,50,0,50,,,6,,,,
16,mp,LLL,10,15,corsto,7,,1,3,70,1,30,,,14,,,,
16,mp,LLL,8,15,loninv,3,,1,1,100,,,,,6,,,,
16,mp,LLL,2,15,spipyr,0,,1,0,100,,,,,,,,,
16,sm,LLL,1,15,alninc,,,,,,,,,,,,,,
16,sm,LLL, w/10,15,rubpar,,,,,,,,,,,,,,
16,sm,LLL, w/10,15,rubpar,,,,,,,,,,,,,,
16,sm,LLL,3,15,symalb,,,,,,,,,,,,,,
16,mp,LLL,ALL-A,16,menfer,1,60,6,0,100,,,,,,,,,
16,mp,LLL,ALL,16,menfer,1,,12,0,100,,,,,,,,,
16,mp,LLL,tml,16,rubpar,0,,1,0,100,,,,,,,,,
16,mp,LLL,,16,spibet,0,,1,0,100,,,,,,,,,
16,sm,LLL,NA,16,acegla,3,100,2,3,75,1,25,NA,NA,23,NA,NA,NA,
16,sm,LLL,NA,16,amealn,7,100,1,3,20,1,50,0,30,10,NA,NA,NA,
16,sm,LLL,NA,16,betpap,0,100,2,0,100,NA,NA,NA,NA,4,NA,NA,NA,
16,sm,LLL,NA,16,vibedu,9,100,4,9,100,NA,NA,NA,NA,NA,NA,NA,NA,
16,mp,LLL,1,17,amealn,1,,4,3,35,1,35,0,30,19,,,,
16,mp,LLL,6,17,corsto,7,,5,3,50,1,50,,,,,,,
16,mp,LLL,6,17,poptre,0,,1,0,100,,,,,12,,,,
16,mp,LLL,4,17,samrac,1,,2,1,25,0,75,,,,,,,
16,sm,LLL,10,17,loninv,,,,,,,,,,,,,,
16,sm,LLL,12,17,menfer,,,,,,,,,,,,,,
16,sm,LLL,,17,rubpar,,,,,,,,,,,,,,
16,sm,LLL,7,17,shecan,,,,,,,,,,,,,,
16,mp,LLL,5,18,poptre,,,,,,,,,,,,,,
16,mp,LLL,8,18,riblac,,,,,,,,,,,,,,
16,mp,LLL,eg,18,symalb,,,,,,,,,,,,,,
16,mp,LLL,7,18,vibedu,,,,,,,,,,,,,,
16,sm,LLL,1,18,alninc,,,,,,,,,,,,,,
16,sm,LLL,8,18,bepap,,,,,,,,,,,,,,
16,sm,LLL,4,18,popbal,,,,,,,,,,,,,,
16,sm,LLL, oc21,18,vacmem,,,,,,,,,,,,,,
16,mp,LLL,10,19,corsto,3,,1,3,25,1,75,,,,,,,
16,mp,LLL,8,19,loninv,3,,1,1,100,,,,,6,,,,
16,mp,LLL,120,19,loninv,3,,1,1,100,,,,,,,,,
16,mp,LLL,11,19,shecan,1,,2,1,90,0,10,,,,,,,
16,sm,LLL,11,19,bepap,,,,,,,,,,,,,,
16,sm,LLL, C,19,corsto,,,,,,,,,,,,,,
16,sm,LLL,,19,sorsco,,,,,,,,,,,,,,
16,sm,LLL, A34,19,spibet,,,,,,,,,,,,,,
16,mp,LLL,7,20,acegla,1,80,21,0,100,,,,,6,,0,20,
16,mp,LLL,ALL,20,alninc,3,75,4,3,40,1,40,0,20,,,1,25,
16,mp,LLL,A,20,menfer,1,50,12,0,100,,,,,,,0,50,
16,mp,LLL,tml,20,vacmem,3,100,,7,10,3,45,1,40,,,,,
16,sm,LLL,,20,acegla,3,,1,1,85,0,15,,,12,,,,
16,sm,LLL,,20,spibet,3,,1,3,50,1,50,,,4,,,,
16,sm,LLL,,20,spipyr,1,,1,1,80,0,20,,,,,,,
16,mp,LLL,4,21,acegla,,,,,,,,,,,,,,
16,mp,LLL,2,21,samrac,,,,,,,,,,,,,,
16,mp,LLL,9,21,sorsco,,,,,,,,,,,,,,
16,mp,LLL,Atml,21,vibedu,,,,,,,,,,,,,,
16,sm,LLL,13,21,acegla,1,,3,1,100,,,,,10,,,,
16,sm,LLL,3,21,popbal,0,,1,0,100,,,,,,,,,
16,sm,LLL, cl,21,rubpar,0,,1,0,100,,,,,,,,,
16,sm,LLL,7,21,sorsco,0,,1,0,100,,,,,,,,,Dead? 
16,mp,LLL,sg,22,rubpar,0,,1,0,100,,,,,,,,,
16,mp,LLL,tml,22,spibet,1,,1,1,50,0,50,,,,,,,
16,mp,LLL,wjt,22,spipyr,1,,5,1,10,0,90,,,,,,,
16,mp,LLL,wjt,22,vacmem,3,40,1,25,0,75,,,,,,,,
16,sm,LLL,15,22,acegla,3,100,3,3,30,1,30,0,40,,,,,
16,sm,LLL,9,22,bepap,1,,1,1,100,,,,,6,,,,
16,sm,LLL, #3,22,menfer,1,,13,0,100,,,,,,,,,
16,sm,LLL, CL,22,symalb,,,,3,50,1,25,0,25,,,,,
16,mp,LLL,3,23,acegla,,,,,,,,,,,,,,
16,mp,LLL,10,23,amealn,,,,,,,,,,,,,,
16,mp,LLL,Aski,23,poptre,,,,,,,,,,,,,,
16,mp,LLL,11,23,shecan,,,,,,,,,,,,,,
16,sm,LLL,1,23,alnvir,,,,,,,,,,,,,,
16,sm,LLL,10,23,alnvir,,,,,,,,,,,,,,
16,sm,LLL,9,23,corsto,,,,,,,,,,,,,,
16,sm,LLL, ,23,riblac,,,,,,,,,,,,,,
16,mp,LLL,7,24,menfer,1,,11,0,100,,,,,,,,,
16,mp,LLL,sfc,24,riblac,3,,3,3,70,1,20,0,10,,,,,
16,mp,LLL,11,24,samrac,1,,1,1,100,,,,,,,,,
16,mp,LLL,LL,24,vacmem,1,30,,0,100,,,,,,,0,70,
16,sm,LLL,5,24,alninc,,,,,,,,,,,,,,
16,sm,LLL,2,24,alnvir,,,,,,,,,,,,,,
16,sm,LLL,1,24,menfer,,,,,,,,,,,,,,
16,sm,LLL,11,24,sorsco,,,,,,,,,,,,,,
16,mp,LLL,3,25,acegla,3,10,9,1,100,,,,,5,,1,90,
16,mp,LLL,tml,25,spibet,1,,1,3,20,1,60,0,20,5,,,,
16,mp,LLL,eg,25,symalb,,,,1,50,0,50,,,,,,,
16,mp,LLL,Atml,25,vibedu,3,,1,3,100,,,,,4,,,,
16,sm,LLL,4,25,alninc,,,,,,,,,,,,,,
16,sm,LLL,7,25,popre,,,,,,,,,,,,,,
16,sm,LLL, D,25,popre,,,,,,,,,,,,,,
16,sm,LLL,11,25,sorsco,,,,,,,,,,,,,,
16,mp,LLL,2,26,amealn,3,,3,3,90,1,10,,,7,,,,
16,mp,LLL,,26,spibet,1,,1,1,100,,,,,6,,,,
16,mp,LLL,,26,spipyr,0,,4,0,100,,,,,,,,,
16,mp,LLL,14,26,vibedu,3,,3,3,100,,,,,3,,,,
16,sm,LLL,7,26,acegla,3,30,13,3,5,1,45,0,50,18,,1,70,
16,sm,LLL,10,26,alnvir,1,,4,1,40,0,60,,,,,0,60,
16,sm,LLL, A,26,bepap,1,40,7,NA,NA,,,,,,,,,
16,sm,LLL,9,26,corsto,3,85,7,1,100,,,,,24,,,,
16,mp,LLL,4,27,acegla,,,,,,,,,,,,,,
16,mp,LLL,4,27,shecan,,,,,,,,,,,,,,
16,mp,LLL,8,27,sorsco,,,,,,,,,,,,,,
16,mp,LLL,wjt,27,spipyr,,,,,,,,,,,,,,
16,sm,LLL,NA,27,corsto,3,100,1,3,100,NA,NA,NA,NA,NA,NA,NA,NA,
16,sm,LLL,NA,27,spipyr,1,100,1,1,100,NA,NA,NA,NA,NA,NA,NA,NA,
16,sm,LLL,NA,27,vibedu,3,100,1,7,50,3,50,NA,NA,8,NA,NA,NA,
16,mp,LLL,11,28,acegla,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
16,mp,LLL,9,28,alninc,1,,4,0,100,,,,,11,,,,
16,mp,LLL,1,28,amealn,1,,3,1,5,0,100,,,12,,,,
16,mp,LLL,6,28,riblac,3,80,6,3,20,1,20,0,60,,,1,20,
16,sm,LLL,5,28,bepap,1,,3,1,30,0,70,,,11,,,,
16,sm,LLL,2,28,menfer,1,85,17,0,100,,,,,,,,,
16,sm,LLL, cl,28,rubpar,0,,1,0,100,,,,,,,,,
16,sm,LLL,,28,shecan,3,80,8,3,25,1,70,0,5,,,,,
16,mp,LLL,2,29,alnvir,1,,2,1,1,30,0,70,,7,,,,
16,mp,LLL,eg,29,symalb,,,,3,5,1,50,0,45,,,,,
16,mp,LLL,tml,29,vacmem,3,100,,3,30,1,30,0,40,,,,,
16,mp,LLL,A,29,vibedu,3,,4,3,100,,,,,8,,,,
16,sm,LLL,1,29,alnvir,,,,,,,,,,,,,,
16,sm,LLL,6,29,amealn,,,,,,,,,,,,,,
16,sm,LLL,8,29,popbal,,,,,,,,,,,,,,
16,sm,LLL, D,29,popre,,,,,,,,,,,,,,
16,mp,LLL,8,30,popbal,0,,5,0,100,,,,,,,,,
16,mp,LLL,6,30,poptre,0,,11,0,100,,,,,1,,,,
16,mp,LLL,tml,30,rubpar,0,,1,0,100,,,,,,,,,
16,mp,LLL,1,30,sorsco,0,,1,0,100,,,,,,,,,
16,sm,LLL,8,30,shecan,3,,3,3,40,1,20,0,40,,,,,
16,sm,LLL,10,30,shecan,3,,1,3,20,1,80,,,,,,,
16,sm,LLL,6,30,shecan,1,,1,1,40,0,60,,,,,,,
16,sm,LLL,,30,sorsco,7,,1,1,50,0,50,,,,,,,
16,sm,LLL, b,30,vibedu,7,50,4,7,70,3,30,,,,,3,50,
16,mp,LLL,8,31,loninv,3,,1,1,100,,,,,6,,,,
16,mp,LLL,4,31,samrac,1,,2,3,100,,,,,,,,,
16,mp,LLL,6,31,shecan,1,,2,1,30,0,70,,,,,,,
16,mp,LLL,w/9,31,symalb,,,,0,100,,,,,,,,,
16,sm,LLL,5,31,acegla,1,,2,1,40,0,60,,,,,,,
16,sm,LLL,3,31,amealn,3,,3,3,50,0,50,10,,,,,,
16,sm,LLL, A4,31,spibet,1,,2,3,75,0,25,,,,,,,
16,sm,LLL, A5,31,spibet,3,,1,3,100,,,,,,,,,
16,mp,LLL,11,32,popbal,0,,1,0,100,,,,,,,,,
16,mp,LLL,4,32,rhoalb,1,,5,0,100,,,,,7,,,,
16,mp,LLL,4,32,shecan,1,80,5,1,20,0,80,,,,,0,20,
16,mp,LLL,14,32,vibedu,3,,1,3,100,,,,,4,,,,
16,sm,LLL,10,32,alnvir,NA,NA,NA,3,33,1,66,,,6,,,,
16,sm,LLL,7,32,bepap,0,,1,1,1,50,0,50,,6,,,,
16,sm,LLL,10,32,vacmem,3,10,,1,30,0,70,,,,1,70,,
16,mp,LLL,ALL,33,alninc,3,50,6,1,20,0,80,,,5,,,,
16,mp,LLL,2,33,alnvir,1,,3,1,60,0,40,,,,,,,
16,mp,LLL,9,33,corsto,NA,NA,NA,60,1,15,0,25,,13,,,,
16,mp,LLL,8,33,popbal,0,,1,0,100,,,,,,,,,
16,sm,LLL,5,33,amealn,3,,1,3,25,1,40,0,35,,,,,
16,sm,LLL,11,33,riblac,3,,1,1,100,,,,,,,,,
16,sm,LLL,10,33,shecan,3,,1,3,25,1,75,,,,,,,
16,sm,LLL, A,33,sorsco,1,,1,0,100,,,,,,,,,
16,mp,LLL,2,34,amealn,,,,,,,,,,,,,,
16,mp,LLL,11,34,popbal,,,,,,,,,,,,,,
16,mp,LLL,1,34,sorsco,,,,,,,,,,,,,,
16,mp,LLL,LL,34,vacmem,,,,,,,,,,,,,,
16,sm,LLL,3,34,riblac,0,,1,0,100,,,,,,,,,
16,sm,LLL,,34,rubpar,0,,1,0,100,,,,,,,,,
16,Sm,LLL,10,34,shecan,0,,2,0,100,,,,,,,,,
16,sm,LLL,A,34,spibet,3,,4,3,80,1,20,,,,,,,
16,sm,LLL,,34,spibet,3,75,4,3,80,1,10,0,10,,,,,
16,mp,LLL,6,35,poptre,1,10,10,NA,NA,,,,,,,0,90,
16,mp,LLL,6,35,riblac,3,,3,3,80,1,15,0,5,,,,,
16,mp,LLL,sg,35,rubpar,0,,2,0,100,,,,,,,,,
16,mp,LLL,4,35,samrac,1,,1,1,50,0,50,,,,,,,
16,sm,LLL,7,35,popre,1,,2,1,20,0,80,,,9,,,,
16,sm,LLL, 3b,35,riblac,1,,1,1,100,,,,,,,,,
16,sm,LLL,,35,spipyr,3,,1,3,100,,,,,,,,,
16,mp,LLL,6,36,poptre,1,,1,0,100,,,,,7,,,,
16,mp,LLL,4,36,rhoalb,1,60,8,0,100,,,,,2,,,,
16,mp,LLL,10,36,samrac,3,,2,NA,NA,,,,,,,,,
16,mp,LLL,w/6,36,symalb,,,,1,30,,,,,,,,,
16,sm,LLL,10,36,loninv,3,,3,3,45,1,45,0,10,16,,,,
16,sm,LLL,tape,36,spipyr,0,,1,3,50,0,50,,,,,,,
16,sm,LLL,,36,spipyr,1,,1,3,40,1,60,,,,,,,
16,sm,LLL, oc21,36,vacmem,3,100,,1,20,0,80,,,,,,,
16,mp,LLL,10,37,alnvir,,,,,,,,,,,,,,
16,mp,LLL,Aski,37,poptre,,,,,,,,,,,,,,
16,mp,LLL,9,37,rhoalb,,,,,,,,,,,,,,
16,mp,LLL,Atml,37,vibedu,,,,,,,,,,,,,,
16,sm,LLL,2,37,alnvir,,,,,,,,,,,,,,
16,sm,LLL,11,37,loninv,,,,,,,,,,,,,,
16,sm,LLL,9,37,menfer,,,,,,,,,,,,,,
16,mp,LLL,A,38,alnvir,,,,,,,,,,,,,,
16,mp,LLL,8,38,amealn,,,,,,,,,,,,,,
16,mp,LLL,2,38,menfer,,,,,,,,,,,,,,
16,mp,LLL,eg,38,symalb,,,,,,,,,,,,,,
16,sm,LLL,NA,38,riblac,0,100,1,0,100,NA,NA,NA,NA,20,NA,NA,NA,
16,sm,LLL,NA,38,shecan,1,80,5,3,10,1,70,0,20,40,NA,NA,NA,
16,sm,LLL,NA,38,spibet,3,100,1,3,50,1,50,NA,NA,6,NA,NA,NA,
16,sm,LLL,NA,38,spibet,1,100,1,1,15,0,85,NA,NA,6,NA,NA,NA,
16,sm,LLL,NA,38,vibedu,9,50,4,9,5,7,30,3,65,19,NA,NA,NA,
16,mp,LLL,2,39,alnvir,1,,2,1,75,0,25,,,,,,,
16,mp,LLL,8,39,riblac,7,10,7,3,10,1,80,0,10,,,,,
16,mp,LLL,8,39,riblac,1,,6,1,60,0,40,,,,,,,
16,mp,LLL,eg,39,symalb,,,,1,30,0,70,,,,,,,
16,sm,LLL,10,39,loninv,3,,7,3,40,1,50,0,10,25,,,,
16,sm,LLL,10,39,loninv,3,,8,3,45,1,50,0,5,23,,,,
16,sm,LLL,12,39,menfer,1,70,17,0,100,,,,,,,,,
16,sm,LLL,,39,symalb,,,,0,100,,,,,,,,,
16,mp,LLL,6,40,popbal,0,,1,0,100,,,,,,,,,
16,mp,LLL,5,40,poptre,1,30,7,NA,NA,,,,,0,,0,70,
16,mp,LLL,9,40,rhoalb,3,50,4,0,100,,,,,11,,,,
16,mp,LLL,9,40,sorsco,0,,3,0,100,,,,,,,,,
16,sm,LLL, A,40,corsto,3,,1,1,75,0,25,,,,,,,
16,sm,LLL,,40,spibet,0,,1,7,10,3,30,0,60,,,,,
16,sm,LLL,,40,symalb,,,,1,10,0,90,,,,,,,
16,sm,LLL,3,40,vibedu,3,,1,7,40,3,60,,,7,,,,